"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,1740,0.0005481619,0.002805297,0.0004257379,0.0004268092,0.0019430623,0.004035849
0,1800,0.0005325886,0.0027301915,0.00041352416,0.0004145531,0.001886226,0.003919615
0,1860,0.0005175691,0.0026568617,0.00040176266,0.0004027529,0.0018316939,0.0038077657
0,1920,0.0005030639,0.0025853126,0.00039041872,0.0003913733,0.0017792595,0.0036999532
0,1980,0.0004890393,0.0025155398,0.00037946278,0.00038038433,0.0017287495,0.0035958823
0,2040,0.0004754662,0.00244753,0.0003688696,0.00036976032,0.0016800178,0.0034953007
0,2100,0.00046231927,0.0023812635,0.00035861734,0.00035947916,0.0016329404,0.0033979916
0,2160,0.0004495764,0.0023167161,0.00034868708,0.00034952164,0.0015874109,0.0033037679
0,2220,0.000437218,0.0022538598,0.00033906222,0.00033987095,0.0015433381,0.003212465
0,2280,0.0004252267,0.0021926633,0.00032972803,0.00033051224,0.0015006419,0.0031239388
0,2340,0.00041358685,0.002133093,0.0003206715,0.00032143228,0.0014592528,0.0030380613
0,2400,0.0004022843,0.002075115,0.0003118808,0.00031261917,0.0014191088,0.0029547173
0,2460,0.00039130612,0.0020186931,0.0003033453,0.00030406218,0.0013801545,0.0028738028
0,2520,0.0003806404,0.0019637914,0.00029505522,0.00029575144,0.0013423403,0.0027952231
0,2580,0.0003702762,0.0019103735,0.00028700155,0.0002876779,0.0013056208,0.0027188917
0,2640,0.0003602032,0.0018584025,0.00027917605,0.00027983318,0.0012699547,0.002644728
0,2700,0.0003504119,0.0018078423,0.0002715709,0.00027220952,0.0012353038,0.0025726575
0,2760,0.00034089317,0.0017586569,0.0002641789,0.0002647996,0.0012016329,0.0025026104
0,2820,0.00033163853,0.0017108107,0.00025699317,0.00025759655,0.0011689088,0.0024345212
0,2880,0.00032263985,0.0016642686,0.00025000723,0.00025059382,0.0011371006,0.0023683277
0,2940,0.00031389706,0.0016190349,0.0002432209,0.00024379126,0.0011062064,0.0023040278
0,3000,0.00030540355,0.0015750799,0.00023662891,0.00023718354,0.0010762011,0.002241571
0,3060,0.0002971306,0.0015322607,0.00023020887,0.0002307482,0.0010469814,0.0021807447
0,3120,0.00028908215,0.0014905994,0.00022396365,0.00022448815,0.0010185601,0.0021215759
