"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,6480,0.00029369348,0.00089818094,0.00022084724,0.00022070312,0.0009608914,0.47287726
0,6540,0.00029594122,0.0009065972,0.00022256197,0.00022241898,0.00096849765,0.475234
0,6600,0.00029817084,0.00091495324,0.00022426293,0.00022412109,0.00097604335,0.477566
0,6660,0.00030038232,0.000923249,0.00022595019,0.00022580949,0.0009835287,0.4798736
0,6720,0.00030257576,0.0009314844,0.00022762376,0.0002274842,0.0009909536,0.482157
0,6780,0.0003047512,0.00093965925,0.00022928369,0.00022914525,0.0009983187,0.48441646
0,6840,0.00030690865,0.0009477735,0.00023092999,0.0002307927,0.0010056236,0.48665223
0,6900,0.00030904822,0.00095582724,0.00023256273,0.00023242657,0.0010128687,0.48886454
0,6960,0.00031116995,0.0009638203,0.00023418195,0.00023404691,0.0010200542,0.49105367
0,7020,0.0003132739,0.0009717528,0.00023578768,0.00023565376,0.0010271803,0.49321982
0,7080,0.0003153601,0.0009796246,0.00023737997,0.00023724716,0.0010342471,0.49536324
0,7140,0.0003174287,0.0009874358,0.00023895888,0.00023882718,0.0010412548,0.4974842
0,7200,0.00031947967,0.0009951865,0.00024052443,0.00024039386,0.0010482038,0.4995829
0,7260,0.00032151197,0.0010028725,0.00024207578,0.00024194631,0.0010550899,0.50165796
0,7320,0.00032352458,0.0010104902,0.00024361222,0.00024348385,0.0010619103,0.50370854
0,7380,0.00032552215,0.0010180557,0.00024513723,0.00024500996,0.0010686802,0.50574046
0,7440,0.00032750322,0.0010255636,0.00024664972,0.00024652353,0.0010753947,0.50775194
0,7500,0.00032946735,0.0010330123,0.00024814933,0.00024802424,0.0010820525,0.5097427
0,7560,0.00033141443,0.0010404012,0.000249636,0.000249512,0.0010886531,0.51171255
0,7620,0.00033334453,0.0010477304,0.00025110977,0.00025098684,0.0010951967,0.5136618
0,7680,0.00033525768,0.0010549999,0.00025257067,0.0002524488,0.0011016834,0.51559055
0,7740,0.000337154,0.0010622098,0.00025401876,0.00025389795,0.0011081136,0.51749897
